"id","spec1","spec2","spec3","spec4","spec5","spec6","spec7","spec8","spec9","spec10","spec11","spec12","spec13","spec14","spec15","spec16","spec17","spec18","spec19","spec20","spec21","spec22","spec23","spec24","spec25","spec26","spec27","spec28","spec29","spec30","spec31","spec32","spec33","spec34","spec35","spec36","spec37","spec38","spec39","spec40","spec41","spec42","spec43","spec44","spec45","spec46","spec47","spec48","spec49","spec50","spec51","spec52","spec53","spec54","spec55","spec56","spec57","spec58","spec59","spec60","spec61","spec62","spec63","spec64","spec65","spec66","spec67","spec68","spec69","spec70","spec71","spec72","spec73","spec74","spec75","spec76","spec77","spec78","spec79","spec80","spec81","spec82","spec83","spec84","spec85","spec86","spec87","spec88","spec89","spec90","spec91","spec92","spec93","spec94","spec95","spec96","spec97","spec98","spec99","spec100","Category"
58115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,8,0,0,0,8,0,0,0,"Camara"
58116,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7,0,0,0,7,0,0,0,"Camara"
58117,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,2,0,3,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,19,3,0,0,1,6,3,0,1,2,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,15,6,0,6,0,7,0,5,1,"Camara"
58118,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,7,1,0,0,0,0,3,0,0,1,0,0,8,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,9,0,4,0,9,1,0,0,"Camara"
58119,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,9,21,0,-2,0,23,0,0,0,"Camara"
58120,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,3,0,1,0,0,1,0,1,1,1,0,0,0,0,0,3,0,0,0,0,24,0,0,0,0,1,0,0,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,10,2,0,-23,0,4,0,0,1,"Camara"
58121,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,"Camara"
58122,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,2,0,0,0,5,0,0,0,0,1,0,0,11,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,2,8,0,0,0,2,13,20,0,0,0,20,0,0,0,"Camara"
58124,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,1,5,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,8,2,1,0,0,3,0,0,13,0,0,0,1,24,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,2,3,0,1,0,1,1,27,0,35,0,28,0,0,2,"Camara"
58125,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,17,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,11,8,0,2,0,9,0,0,0,"Camara"
58126,0,0,1,0,0,0,0,4,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,0,0,7,0,2,0,3,28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,10,28,0,0,0,28,1,0,0,"Camara"
58127,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,8,0,3,0,0,0,"Camara"
58128,4,0,0,0,4,0,0,0,0,1,2,0,0,1,0,5,2,3,0,0,0,1,0,3,1,0,0,0,2,5,0,0,2,1,0,0,1,0,0,1,30,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,1,2,0,0,6,0,0,1,0,8,0,1,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,8,0,12,0,12,1,1,0,"Camara"
58129,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,0,0,"Camara"
58130,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,9,0,0,0,"Camara"
58131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,5,0,0,0,5,0,1,0,"Camara"
58132,0,0,0,0,0,0,0,29,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,21,1,0,0,0,1,0,0,10,0,0,0,56,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,3,17,4,0,1,35,6,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,36,0,4,0,37,4,0,0,"Camara"
58134,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-3,0,2,0,0,0,"Camara"
58135,4,0,0,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,2,0,6,3,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2,4,0,0,0,1,32,4,0,0,0,0,1,1,0,4,0,1,1,0,3,6,0,2,0,1,0,0,1,1,0,0,10,0,0,0,0,0,0,4,0,0,0,0,1,14,13,0,-16,0,23,0,0,0,"Camara"
58136,0,0,0,0,0,0,0,10,0,0,0,1,2,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,2,0,16,1,0,1,"Camara"
58137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,2,0,4,0,2,0,0,0,"Camara"
58138,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,6,2,0,0,3,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,10,10,0,3,0,10,0,1,0,"Camara"
58139,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,8,9,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,3,1,0,0,1,0,3,9,6,0,30,0,15,0,0,0,"Camara"
58140,0,0,1,1,0,0,0,1,0,1,0,3,0,1,1,4,0,2,0,1,0,1,0,3,6,0,0,0,2,0,0,3,1,0,2,0,0,0,0,4,2,0,1,0,0,0,1,2,2,0,0,0,26,9,2,2,0,0,0,1,0,12,0,0,6,3,1,0,0,0,0,1,0,0,1,2,0,1,0,1,1,1,1,0,1,0,1,0,2,0,7,7,5,1,11,0,6,0,2,0,"Camara"
58141,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,2,0,5,0,0,0,1,0,5,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,5,0,1,0,1,0,0,0,6,0,1,0,0,1,1,0,0,0,0,0,0,0,16,0,0,1,0,25,0,0,0,1,1,0,7,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,1,8,25,0,5,0,25,0,3,0,"Camara"
58142,0,0,1,0,0,0,0,6,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,4,0,7,1,0,0,"Camara"
58143,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,1,0,8,0,1,0,0,0,"Camara"
58144,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,2,0,0,0,0,0,4,1,0,0,0,1,3,0,0,2,2,0,0,0,0,0,1,26,1,0,0,0,0,0,2,1,0,0,2,0,4,1,0,0,1,0,1,0,4,0,0,0,0,4,0,1,1,1,3,0,6,0,2,0,0,6,1,0,0,7,0,0,1,0,1,0,0,0,10,10,0,22,0,16,1,0,0,"Camara"
58145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,2,0,0,0,2,0,1,0,"Camara"
58146,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,3,11,8,0,4,0,11,0,0,0,"Camara"
58147,0,0,3,2,0,0,0,1,4,2,0,2,2,3,0,13,1,4,1,2,0,13,0,2,2,0,0,0,6,0,0,0,2,2,0,0,0,1,1,3,3,6,1,1,0,0,0,3,0,0,0,0,0,14,2,1,0,0,0,6,0,54,0,1,0,11,2,0,1,6,3,4,0,0,0,0,2,0,1,0,0,0,3,0,0,2,2,1,3,0,2,14,9,0,65,0,10,39,9,0,"Camara"
58149,0,0,2,0,0,0,0,6,1,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,2,2,0,0,1,0,0,0,4,1,3,2,0,0,0,0,4,0,2,0,0,1,0,2,3,0,1,0,5,6,3,0,0,0,1,0,1,0,0,0,0,0,4,0,3,0,0,0,0,0,0,1,0,0,13,7,1,19,0,7,0,0,0,"Camara"
58150,1,1,0,0,0,0,1,0,0,0,0,0,3,2,0,3,1,1,0,0,0,6,0,0,1,1,0,1,7,0,0,1,2,1,0,2,0,0,0,1,17,3,0,0,0,0,0,0,1,0,0,0,2,7,1,0,0,0,0,0,0,4,1,0,0,1,6,0,0,0,1,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,1,0,9,0,1,13,9,0,26,0,11,0,0,0,"Camara"
58151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,9,0,0,0,9,15,0,0,"Camara"
58152,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,7,1,2,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,2,0,1,0,12,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,8,2,6,0,1,0,"Camara"
58153,3,0,0,0,0,0,0,1,1,0,0,0,2,4,0,3,0,3,0,1,1,1,0,6,2,0,0,0,1,0,0,3,2,0,0,1,0,0,0,0,2,1,0,1,0,0,2,3,0,1,0,0,30,2,1,0,0,0,4,0,0,6,0,0,0,3,2,12,2,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,1,2,0,0,0,0,1,6,12,0,-24,0,22,0,0,0,"Camara"
58154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,3,0,0,0,"Camara"
58155,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,1,4,0,0,0,2,0,0,3,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,23,8,2,0,0,0,0,1,0,9,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,1,0,10,0,1,1,2,0,"Camara"
58156,3,1,0,0,0,0,0,20,0,0,1,0,0,0,0,1,4,3,1,6,0,4,0,2,3,0,0,1,9,0,0,0,5,0,0,27,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,1,1,1,3,0,1,0,0,3,0,6,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,0,1,6,9,0,11,0,9,0,0,0,"Camara"
58158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,2,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,2,0,12,0,2,0,0,0,"Camara"
58160,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,4,1,0,0,"Camara"
58161,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,3,0,0,0,3,17,0,0,"Camara"
58162,0,0,0,0,0,0,0,3,0,0,1,0,3,0,1,3,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,6,2,2,0,3,0,3,0,2,0,0,0,1,0,0,0,6,1,0,0,0,0,1,1,0,0,0,12,0,0,15,0,0,0,0,15,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4,16,0,9,0,17,0,0,0,"Camara"
58163,0,0,0,1,0,1,0,2,0,0,0,1,18,1,0,1,4,3,0,1,0,1,1,10,2,0,0,0,3,0,0,0,1,1,2,2,0,1,0,0,1,0,0,3,0,0,0,9,0,4,0,0,4,4,1,0,1,0,29,2,0,1,3,2,0,1,38,1,3,11,3,1,0,0,2,0,2,0,4,0,3,0,1,0,4,1,6,0,0,0,6,12,57,0,15,0,65,0,0,0,"Camara"
58164,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,0,1,0,3,0,2,0,3,2,0,0,0,3,1,0,3,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,16,7,2,1,0,0,0,1,0,8,0,0,2,1,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,12,1,0,15,0,2,0,0,0,"Camara"
58165,0,0,0,0,0,0,0,7,0,0,0,0,13,0,0,2,2,2,0,2,1,0,0,2,2,0,0,0,0,0,0,0,2,1,0,3,0,1,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,3,0,10,0,0,0,1,9,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,3,0,0,7,20,0,3,0,29,4,1,0,"Camara"
58166,1,0,0,0,0,0,0,13,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,3,0,0,5,0,0,0,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,6,38,0,4,0,38,0,0,0,"Camara"
58167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,0,1,0,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,11,3,0,0,"Camara"
58168,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,4,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,3,1,0,0,0,0,8,3,0,2,0,0,0,2,2,0,0,1,0,4,1,0,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,2,11,4,0,32,0,4,0,2,0,"Camara"
58169,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,9,0,0,0,"Camara"
58170,0,0,0,0,0,0,0,2,0,0,0,0,5,2,0,1,3,7,0,2,0,2,0,6,2,0,0,0,0,0,0,0,1,0,0,14,0,1,0,0,1,1,0,1,0,1,0,4,0,0,0,0,0,3,1,0,1,2,21,0,0,5,0,1,0,6,54,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,12,57,0,15,0,58,0,1,0,"Camara"
58171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,6,0,2,0,"Camara"
58172,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,4,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,8,0,4,0,"Camara"
58174,5,0,1,1,0,0,0,0,0,1,0,0,4,1,1,5,2,1,0,0,0,7,0,0,8,0,0,0,3,0,0,0,8,0,0,2,0,0,0,0,4,2,0,0,0,0,0,1,1,0,0,0,3,6,0,0,0,0,0,0,0,9,0,0,1,1,2,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,5,9,2,0,21,0,2,1,2,0,"Camara"
58175,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,7,0,2,3,1,0,0,7,0,0,2,0,0,0,1,0,2,0,0,0,4,0,4,0,0,0,4,0,0,0,0,1,3,0,0,0,0,5,7,0,3,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,7,4,0,15,0,6,0,0,0,"Camara"
58176,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,6,0,0,0,"Camara"
58177,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,2,1,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,14,7,0,8,0,7,22,1,0,"Camara"
58178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,8,0,0,0,"Camara"
58179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5,6,0,6,0,7,0,0,0,"Camara"
58180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,2,1,6,0,0,0,3,4,23,0,1,0,25,0,0,0,"Camara"
58181,6,0,0,0,0,0,0,3,0,3,1,0,1,1,1,1,2,1,0,1,0,1,0,16,6,0,0,0,0,0,0,4,2,0,0,1,0,2,0,0,2,0,0,2,0,0,0,9,0,2,0,0,10,1,1,0,0,0,63,4,0,1,0,6,2,2,22,5,1,15,1,2,0,0,1,1,0,0,10,0,1,0,0,0,2,15,5,2,1,0,4,11,40,0,0,0,52,0,0,0,"Camara"
58182,8,0,0,2,0,0,0,2,0,1,0,0,4,2,1,3,0,1,1,1,0,0,0,3,3,0,0,1,0,0,0,1,0,0,1,2,1,1,0,0,3,2,0,11,0,0,0,2,1,2,0,0,7,10,1,1,0,0,26,2,0,2,3,2,1,2,5,0,0,15,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,6,1,1,1,2,1,12,9,0,36,0,12,0,0,0,"Camara"
58183,3,1,0,0,0,0,0,35,0,0,1,0,1,1,0,6,6,1,0,0,0,5,0,10,6,0,0,0,14,0,0,0,1,1,1,15,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,7,1,1,0,0,0,0,0,16,0,0,1,4,11,0,0,2,1,5,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,1,0,2,9,14,0,37,0,16,0,0,0,"Camara"
58184,0,2,0,0,0,0,0,5,0,0,1,0,1,0,0,2,4,0,0,0,0,2,0,3,1,0,1,0,1,0,0,3,2,0,0,9,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,7,0,2,0,5,21,0,2,0,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,1,1,0,1,0,8,22,0,11,0,22,5,0,0,"Camara"
58185,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,1,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,4,0,6,0,0,0,"Camara"
